trip_duration,start_date,end_date,start_station_id,end_station_id,bike_id,member_type,location_id
388,2019-01-01 10:54:23.9660,2019-01-01 11:00:52.2640,58,16,3954,Subscriber,3
125,2019-01-01 10:54:55.4220,2019-01-01 10:57:00.6340,219,213,3076,Subscriber,3
3704,2019-01-01 10:55:10.8480,2019-01-01 11:56:55.6630,221,182,4479,Customer,3
183,2019-01-01 10:55:25.7020,2019-01-01 10:58:29.2540,182,144,3989,Subscriber,3
3658,2019-01-01 10:55:31.1190,2019-01-01 11:56:29.8930,221,182,2712,Customer,3
391,2019-01-01 10:55:38.8990,2019-01-01 11:02:10.8450,363,39,4140,Subscriber,3
206,2019-01-01 10:55:42.7240,2019-01-01 10:59:09.1160,95,91,3379,Subscriber,3
498,2019-01-01 10:57:14.3690,2019-01-01 11:05:33.1200,180,74,4034,Subscriber,3
443,2019-01-01 10:58:09.4210,2019-01-01 11:05:33.1640,180,74,3839,Subscriber,3
321,2019-01-01 10:58:06.5200,2019-01-01 11:03:28.4220,4,16,4188,Subscriber,3
328,2019-01-01 10:58:16.7950,2019-01-01 11:03:45.4420,179,67,3627,Subscriber,3
876,2019-01-01 10:58:29.5920,2019-01-01 11:13:06.0580,118,74,3906,Subscriber,3
3713,2019-01-01 10:58:28.3080,2019-01-01 12:00:21.3420,352,107,4487,Customer,3
3715,2019-01-01 10:58:30.5900,2019-01-01 12:00:25.6610,352,107,2024,Customer,3
9040,2019-01-01 10:59:05.7860,2019-01-01 13:29:45.9950,119,150,3380,Subscriber,3
1200,2019-01-01 10:59:14.7920,2019-01-01 11:19:15.3020,67,84,3983,Subscriber,3
516,2019-01-01 11:00:04.4940,2019-01-01 11:08:40.7420,90,80,4053,Subscriber,3
3622,2019-01-01 11:00:11.8850,2019-01-01 12:00:34.4420,352,107,4464,Customer,3
300,2019-01-01 11:01:46.6930,2019-01-01 11:06:47.2600,80,178,3684,Subscriber,3
394,2019-01-01 11:02:28.4780,2019-01-01 11:09:02.9270,338,41,2745,Subscriber,3
2495,2019-01-01 11:03:16.5450,2019-01-01 11:44:52.0940,67,17,3894,Customer,3
2333,2019-01-01 11:03:33.1670,2019-01-01 11:42:27.0990,67,17,3984,Customer,3
610,2019-01-01 11:05:52.2480,2019-01-01 11:16:02.6380,42,40,2648,Subscriber,3
1076,2019-01-01 11:06:30.3610,2019-01-01 11:24:26.7460,6,68,1844,Subscriber,3
2069,2019-01-01 11:07:04.9380,2019-01-01 11:41:34.8740,51,51,2051,Subscriber,3
1608,2019-01-01 11:07:34.9120,2019-01-01 11:34:23.7230,58,105,3442,Subscriber,3
380,2019-01-01 11:07:59.0520,2019-01-01 11:14:19.1990,72,225,2200,Subscriber,3
344,2019-01-01 11:09:31.8980,2019-01-01 11:15:16.8000,40,23,2250,Subscriber,3
1084,2019-01-01 11:10:04.8370,2019-01-01 11:28:09.6760,119,23,4433,Customer,3
1031,2019-01-01 11:10:32.9560,2019-01-01 11:27:44.7580,70,41,4383,Customer,3
