station_id,station_name,latitude,longitude,location_id
104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,3
105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,3
106,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,42.325333,-71.075354,3
107,Ames St at Main St,42.3625,-71.08822,3
108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,3
109,West End Park,42.36590788445084,-71.06446668505669,3
110,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,3
111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,3
112,Clarendon Hill at Broadway,42.406302,-71.132446,3
113,Andrew T Stop - Dorchester Ave at Dexter St,42.330473650415165,-71.05701684951782,3
114,Teele Square,42.40231703379005,-71.12671129423688,3
115,Porter Square Station,42.387995,-71.119084,3
116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,3
117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,3
118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,3
119,South Boston Library - 646 E Broadway,42.335741,-71.03877,3
120,Beacon St at Charles St,42.356052,-71.069849,3
121,W Broadway at Dorchester St,42.335958979433094,-71.04622899561036,3
122,Burlington Ave at Brookline Ave,42.345733,-71.100694,3
124,Curtis Hall - South St at Centre St,42.309054,-71.11543,3
125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,3
126,Egleston Square - Atherton St at Washington St,42.315692,-71.098634,3
128,E Cottage St at Columbia Rd,42.320561,-71.06198,3
129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,3
130,Uphams Corner,42.31727474327453,-71.06537003967787,3
131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,3
133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,3
135,ID Building East,42.344827,-71.028664,3
136,ID Building West,42.344796,-71.031614,3
137,Magoun Square at Trum Field,42.39778339961249,-71.10594004465383,3
138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,3
139,Dana Park,42.361780439606044,-71.10809952020645,3
140,Danehy Park,42.388966,-71.132788,3
141,Kendall Street,42.363560158429884,-71.08216792345047,3
142,Alewife Station at Russell Field,42.396105,-71.139459,3
143,EF - North Point Park,42.369885,-71.069957,3
144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,3
145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,3
146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,3
149,175 N Harvard St,42.363796,-71.129164,3
150,State Street at Channel Center,42.344137,-71.052608,3
151,Surface Rd at India St,42.358155,-71.052163,3
152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,3
156,Somerville Hospital,42.390449490184295,-71.10855950047153,3
157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,3
159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,3
160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,3
161,W Broadway at D St,42.3391085,-71.0514432,3
162,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225,3
163,The Lawn on D,42.344792,-71.044024,3
167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,3
169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,3
170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,3
171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,3
173,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,3
174,Washington St at Brock St,42.3489528466951,-71.16031676530838,3
175,Brighton Center - Washington St at Cambridge St,42.34894857235593,-71.15027189254761,3
176,Lesley University,42.38674802045056,-71.11901879310608,3
177,University Park,42.36264779118595,-71.10006093978882,3
178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,3
179,MIT Vassar St,42.355601213279265,-71.10394477844238,3
180,Mt Auburn,42.37478628706384,-71.13320231437683,3
181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,3
182,Museum of Science,42.36769018024484,-71.07116281986237,3
183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,3
184,Sidney Research Campus/Erie Street at Waverly,42.35775309465199,-71.10393404960632,3
185,Third at Binney,42.36544486137399,-71.08277142047882,3
186,Congress St at Northern Ave,42.3481,-71.03764,3
187,Cypress St at Clark Playground,42.32784317478686,-71.1253622174263,3
188,Foss Park,42.39108438146733,-71.09039425849915,3
189,Kendall T,42.362427842912396,-71.08495473861694,3
190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3
191,Tappan St at Brookline Hills MBTA,42.332096063019364,-71.128458827734,3
192,Purchase St at Pearl St,42.354659,-71.053181,3
193,Brookline Town Hall,42.33376472623494,-71.12046446660315,3
194,Broadway St at Mt Pleasant St,42.386141411639564,-71.07828140258789,3
195,Child St at North St,42.37150494100319,-71.07249312120985,3
196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,3
197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,3
199,Uphams Corner T Stop - Magnolia St at Dudley St,42.318697341722434,-71.0697814822197,3
200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,3
201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,3
202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,3
203,Columbia Rd at Ceylon St,42.309572,-71.0729,3
204,Walnut Ave at Warren St,42.324081,-71.083235,3
205,Bowdoin St at Quincy St,42.30785224238503,-71.06512248516083,3
206,Government Center - Cambridge St at Court St,42.3598253979878,-71.05979576244862,3
208,Oak Square - 615 Washington St,42.35057,-71.166491,3
209,Chelsea St at Saratoga St,42.379772,-71.027448,3
210,Bennington St at Byron St,42.383532520117896,-71.01619094610214,3
211,Piers Park,42.3648929326648,-71.03497177362442,3
212,Maverick Square - Lewis Mall,42.368844082898356,-71.03977829217911,3
213,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431,3
214,Airport T Stop - Bremen St at Brooks St,42.374079742097614,-71.03276392826956,3
215,The Eddy - New St at Sumner St,42.370744,-71.044201,3
216,Glendon St at Condor St,42.38240377674137,-71.03024303913116,3
217,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,3
218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,3
219,Boston East - 126 Border St,42.373312125824704,-71.0410200806291,3
221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,3
222,Troy Boston,42.343749,-71.062256,3
224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,3
225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,3
226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,3
227,Silber Way,42.34949599514002,-71.10057592391968,3
228,One Memorial Drive,42.361619320766856,-71.0804355052096,3
232,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552,3
233,St Mary's,42.346197076555455,-71.10728681087494,3
234,Broadway at Central St,42.39517150121575,-71.09850591982195,3
235,East Somerville Library (Broadway and Illinois),42.3876281075134,-71.08318716287613,3
236,Assembly Square T,42.392232840046276,-71.07746601104736,3
239,Community Path at Cedar Street,42.39407223665884,-71.11133694648743,3
255,Park St at Norwell St,42.29442578670662,-71.07821760713703,3
258,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368,3
259,Washington St at Bradlee St,42.299164979365884,-71.07345871645519,3
260,Fields Corner T Stop,42.300664,-71.060295,3
271,Ashmont T Stop,42.2856944,-71.0641389,3
272,Shawmut T Stop,42.292917,-71.06575,3
273,Forest Hills,42.300923,-71.114249,3
279,Williams St at Washington St,42.306539,-71.107669,3
280,Main St at Baldwin St,42.380857,-71.070629,3
282,Stony Brook T Stop,42.316966,-71.104374,3
296,Farragut Rd at E. 6th St,42.3334,-71.02495,3
318,Ames St at Broadway,42.3636929,-71.0875672,3
319,84 Cambridgepark Dr,42.3936,-71.143941,3
327,Main St at Thompson Sq,42.374878467440965,-71.06383498767171,3
328,Grove St at Community Path,42.396386809455,-71.12011306006025,3
329,Washington St at Myrtle St,42.381706759208264,-71.0837718658604,3
330,30 Dane St,42.38100143038052,-71.10402522613185,3
331,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,3
332,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,3
333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,3
334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,3
335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,3
336,Mattapan T Stop,42.267902,-71.093641,3
337,Roslindale Village - South St,42.287072,-71.127754,3
338,Commonwealth Ave at Kelton St,42.348358628170445,-71.13997217276847,3
339,Archdale Rd at Washington St,42.29266592872725,-71.12119538714069,3
340,Blue Hill Ave at Almont St,42.274620671812244,-71.09372552493369,3
341,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013,3
342,Boylston St at Jersey St,42.344650628878306,-71.09732501226972,3
343,Morton St T,42.280725142920296,-71.08617242434775,3
344,Commonwealth Ave at Chiswick Rd,42.34024644768889,-71.15168806174552,3
345,Park Plaza at Charles St S.,42.351828068920675,-71.06781138111728,3
346,Cleveland Circle,42.335543083570826,-71.15061519672052,3
347,Thetford Ave at Norfolk St,42.286212948246096,-71.07942931372236,3
348,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,3
349,Washington St at Talbot Ave,42.290333,-71.071806,3
350,Codman Square Library,42.2873611,-71.071111,3
351,Faneuil St at Arlington St,42.35276620545606,-71.15988485533308,3
352,Ring Rd,42.348278385426255,-71.08044855314802,3
353,Mattapan Library,42.2773889,-71.09325,3
354,Washington St at Egremont Rd,42.34286835071959,-71.14127840855872,3
355,Bennington St at Constitution Beach,42.385223935870535,-71.01063068965232,3
356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,3
357,Centre St at Seaverns Ave,42.3121203,-71.1142981,3
358,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,3
359,One Brigham Circle,42.333922701369964,-71.10446508982932,3
360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,3
361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,3
362,Columbia Rd at Tierney Community Center,42.33023070528729,-71.05060093123029,3
363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,3
364,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,3
365,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,3
366,Broadway T Stop,42.34278116224413,-71.05747275072645,3
367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,3
368,Blue Hill Ave at Southwood St,42.317860205899876,-71.07798628527235,3
369,Boston Public Market,42.36254854409333,-71.0573735833168,3
370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,3
371,700 Huron Ave,42.380788172914286,-71.15412890911102,3
372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,3
373,Belgrade Ave at Walworth St,42.28634589486312,-71.13672129828046,3
374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,3
376,Honan Library,42.36027370454934,-71.12852452327388,3
377,Perry Park,42.37927324600841,-71.10341902831351,3
378,191 Beacon St,42.38032335045416,-71.10878612855231,3
379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,3
380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,3
381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,3
384,Clarendon St at Newbury St,42.35155308466532,-71.0756903143556,3
385,Albany St at E. Brookline St,42.33664795427071,-71.0689445958451,3
386,Sennott Park Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,3
387,7 Acre Park,42.41143222973408,-71.06823265090497,3
389,Everett Square (Broadway at Chelsea St),42.40725945172653,-71.05546381333625,3
390,Broadway at Lynde St,42.39648358247693,-71.06546759905541,3
391,Encore,42.39329263225162,-71.0724475979805,3
392,Glendale Square (Ferry St at Broadway),42.41427294293992,-71.04479655659816,3
393,Swan St. Park,42.412504507772105,-71.05842225271772,3
394,Broadway at Maple St,42.410346909767846,-71.05260457852637,3
395,Chelsea St at Vine St,42.40328056972533,-71.04762639859473,3
396,Wasgatt Playground,42.4093300667225,-71.06381878293178,3
397,Broadway at Beacham St,42.39836059620832,-71.06373842814719,3
398,75 Binney St,42.36550728505653,-71.0801375997653,3
399,Shawmut Ave at Oak St W,42.34854543411198,-71.06559185315746,3
400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,3
401,High St at Cypress St,42.32538435700882,-71.12177595532557,3
402,Washington St at Griggs Rd,42.338334237199014,-71.13050930220197,3
403,Marion St at Harvard St,42.33978052668946,-71.12133350232398,3
404,Mass Ave T Station,42.34135615767354,-71.08336953450817,3
405,Sydney St at Carson St,42.32039374304257,-71.05355408051764,3
406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,3
407,Craigie at Summer St,42.388305537643994,-71.11067976811682,3
408,Edgerly Education Center,42.38717463348314,-71.08714388528824,3
409,Elm St at White St,42.38952436305763,-71.11694140364307,3
410,Adams St at Lonsdale St,42.291679428741226,-71.05726346409938,3
411,Dorchester Ave at King St,42.29175621632091,-71.0625918023743,3
412,Washington St at Peters Park,42.34303291130257,-71.06688730436872,3
413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,3
414,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814623,3
415,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,3
416,Blossom St at Charles St,42.36435589027983,-71.0695936904267,3
417,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792,3
419,Central Square East Boston,42.37544912547037,-71.03918548682486,3
420,Charles St at Pinckney St,42.35872530462163,-71.07079532006537,3
421,Northbourne Rd at Hyde Park Ave,42.29118034790426,-71.117736660035,3
422,American Legion Hwy at Canterbury St,42.278811581565975,-71.11687703062671,3
423,Mt. Hope St at Hyde Park Ave,42.28484472443536,-71.11874517062459,3
424,Jamaica St at South St,42.3060456272408,-71.11570891001975,3
425,The Dimock Center,42.3193094317828,-71.09639923859504,3
426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,3
427,Washington St at Denton Terr,42.280728147169015,-71.13423757273267,3
428,Western Ave at Richardson St,42.361787410661876,-71.14393111327445,3
430,Washington St at Walsh Playground,42.277194696397906,-71.06955613950048,3
431,Washington St at Fuller St,42.281986277339136,-71.07147924620222,3
432,Centre St at W. Roxbury Post Office,42.286331991127746,-71.15344755369732,3
433,Centre St at Parkway YMCA,42.28277901074054,-71.15728851416861,3
434,Spring St at Powell St,42.277484442008216,-71.16341467955863,3
435,Central Ave at River St,42.27094707029229,-71.07337901405117,3
436,Maverick St at Massport Path,42.36774122306014,-71.0333597474255,3
437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,3
440,Boston Landing,42.356560923089404,-71.14167537549292,3
441,Sullivan Square,42.384452256358436,-71.07514854529654,3
442,Hyde Park Ave at Walk Hill St,42.29606704649873,-71.11601199963843,3
443,Whittier St Health Center,42.332862884862635,-71.09218861916816,3
445,Geiger Gibson Community Health Center,42.31886468217537,-71.04536797860419,3
446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,3
447,The Overlook at St. Gabriel's,42.34679008347347,-71.14549813806661,3
448,Hale Park,42.414962648832656,-71.05279301009432,3
449,Test 6,0.0,0.0,3
452,Beacon St at St. Paul St,42.34373094998716,-71.11614107161584,3
454,Boylston St at Dartmouth St,42.35010609546997,-71.07720464005979,3
455,Coolidge Sq.,42.372076114722866,-71.15683130688922,3
456,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,3
457,N. Beacon St at N. Beacon Ct,42.36444157139109,-71.18091373646166,3
458,Watertown Sq,42.365260317694485,-71.18573324459247,3
459,Canal St at Causeway St,42.36530094929082,-71.06092190993877,3
460,Broad St at Central St,42.35849449039304,-71.05426469875965,3
461,Railroad Lot and Minuteman Bikeway,42.416084844039744,-71.15315407052549,3
462,Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727366,3
463,Smith Pl at Wilson Rd,42.39239749145834,-71.15058331757609,3
464,Mass Ave at Grafton St,42.40726052447951,-71.14382132425817,3
465,Broadway at Grafton St,42.40994213011757,-71.14009319811885,3
466,Centre St at Washington St,42.35574334805774,-71.18641942508475,3
467,Washington St at Crafts St,42.35389024396587,-71.19943707257335,3
468,Nonantum Library,42.36068455768156,-71.20146199598821,3
469,Bacon St at Washington St,42.35711920909866,-71.1860453666327,3
470,Union St at Herrick Rd – Newton Centre Green Line,42.32956868185623,-71.19367271661758,3
471,MIT Carleton St at Amherst St,42.36054174140606,-71.08669817447662,3
472,MIT Hayward St at Amherst St,42.36085937353302,-71.08551858007559,3
473,West Newton,42.349600498642076,-71.2262749671936,3
474,West Newton Armory,42.34947178098653,-71.22000678911718,3
475,Arsenal Yards,42.36277388549605,-71.15764854490408,3
476,Boylston St at Charles St,42.3525760946701,-71.06764405041758,3
477,Marion St at White St,42.38066930871317,-71.03907315999093,3
478,Gove St at Orleans St,42.37057753242139,-71.03558540113227,3
479,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501,3
480,Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199,3
481,645 Summer St,42.341780891371904,-71.03987016504107,3
482,Kearins Playground,42.406161241322444,-71.06041654944418,3
483,Porzio Park,42.364119035231525,-71.02876782417297,3
484,Revere Public Library,42.408088,-71.008942,3
485,Revere City Hall,42.40741,-71.0139,3
486,Langley Lot,42.330528,-71.192861,3
487,Community Path at Lowell St,42.392525,-71.105587,3
488,Martha Eliot Health Center,42.324173,-71.10196,3
489,Day Sq,42.379295,-71.027733,3
490,Blue Hill Ave at Havelock St,42.286012,-71.090986,3
491,Harrison Ave at E. Dedham St,42.339194,-71.06975,3
492,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242,3
493,2 Hummingbird Lane at Olmsted Green,42.28887,-71.095003,3
494,Watertown Town Hall,42.367621,-71.187936,3
495,Union Square East (Temp Winter Station),42.380078,-71.090098,3
496,Trum Field @ Cedar St (Temp Winter Station),42.398444,-71.107833,3
497,Washington St @ New Washington St (Temp Winter Station),42.381056,-71.087083,3
498,Broadway Opposite Norwood Ave  (Temp Winter Station),42.396764,-71.102376,3
499,Conway Park @ Bleachery Ct (Temp Winter Station),42.3836409294306,-71.10868692398071,3
72,W 52 St & 11 Ave,40.76727216,-73.99392888,4
79,Franklin St & W Broadway,40.71911552,-74.00666661,4
82,St James Pl & Pearl St,40.71117416,-74.00016545,4
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,4
116,W 17 St & 8 Ave,40.74177603,-74.00149746,4
119,Park Ave & St Edwards St,40.69608941,-73.97803415,4
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,4
127,Barrow St & Hudson St,40.73172428,-74.00674436,4
128,MacDougal St & Prince St,40.72710258,-74.00297088,4
143,Clinton St & Joralemon St,40.69239502,-73.99337909,4
144,Nassau St & Navy St,40.69839895,-73.98068914,4
146,Hudson St & Reade St,40.71625008,-74.0091059,4
150,E 2 St & Avenue C,40.7208736,-73.98085795,4
151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,4
152,Warren St & W Broadway,40.71473993,-74.00910627,4
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,4
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,4
164,E 47 St & 2 Ave,40.75323098,-73.97032517,4
168,W 18 St & 6 Ave,40.73971301,-73.99456405,4
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,4
174,E 25 St & 1 Ave,40.7381765,-73.97738662,4
212,W 16 St & The High Line,40.74334935,-74.00681753,4
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,4
217,Old Fulton St,40.70277159,-73.99383605,4
223,W 13 St & 7 Ave,40.73781509,-73.99994661,4
224,Spruce St & Nassau St,40.71146364,-74.00552427,4
228,E 48 St & 3 Ave,40.7546011026,-73.971878855,4
229,Great Jones St,40.72743423,-73.99379025,4
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,4
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,4
237,E 11 St & 2 Ave,40.73047309,-73.98672378,4
238,Bank St & Washington St,40.7361967,-74.00859207,4
239,Willoughby St & Fleet St,40.69196566,-73.9813018,4
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,4
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,4
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,4
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,4
247,Perry St & Bleecker St,40.73535398,-74.00483091,4
248,Laight St & Hudson St,40.72185379,-74.00771779,4
249,Harrison St & Hudson St,40.71870987,-74.0090009,4
250,Lafayette St & Jersey St,40.72456089,-73.99565293,4
251,Mott St & Prince St,40.72317958,-73.99480012,4
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,4
254,W 11 St & 6 Ave,40.73532427,-73.99800419,4
257,Lispenard St & Broadway,40.71939226,-74.00247214,4
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,4
259,South St & Whitehall St,40.70122128,-74.01234218,4
260,Broad St & Bridge St,40.70365182,-74.01167797,4
261,Johnson St & Gold St,40.69474881,-73.98362464,4
262,Washington Park,40.6917823,-73.9737299,4
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,4
265,Stanton St & Chrystie St,40.72229346,-73.99147535,4
267,Broadway & W 36 St,40.75097711,-73.98765428,4
268,Howard St & Centre St,40.71910537,-73.99973337,4
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,4
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,4
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,4
276,Duane St & Greenwich St,40.71748752,-74.0104554,4
278,Concord St & Bridge St,40.69766564,-73.98476437,4
280,E 10 St & 5 Ave,40.73331967,-73.99510132,4
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,4
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,4
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,4
285,Broadway & E 14 St,40.73454567,-73.99074142,4
289,Monroe St & Classon Ave,40.6845683,-73.95881081,4
291,Madison St & Montgomery St,40.713126,-73.984844,4
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,4
295,Pike St & E Broadway,40.71406667,-73.99293911,4
297,E 15 St & 3 Ave,40.734232,-73.986923,4
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,4
301,E 2 St & Avenue B,40.72217444,-73.98368779,4
302,Avenue D & E 3 St,40.72082834,-73.97793172,4
303,Mercer St & Spring St,40.72362738,-73.99949601,4
304,Broadway & Battery Pl,40.70463334,-74.01361706,4
305,E 58 St & 3 Ave,40.76095756,-73.96724467,4
307,Canal St & Rutgers St,40.71427487,-73.98990025,4
308,St James Pl & Oliver St,40.71307916,-73.99851193,4
309,Murray St & West St,40.7149787,-74.013012,4
310,State St & Smith St,40.68926942,-73.98912867,4
311,Norfolk St & Broome St,40.7172274,-73.98802084,4
312,Allen St & Stanton St,40.722055,-73.989111,4
313,Washington Ave & Park Ave,40.69610226,-73.96751037,4
315,South St & Gouverneur Ln,40.70355377,-74.00670227,4
316,Fulton St & William St,40.70955958,-74.00653609,4
317,E 6 St & Avenue B,40.72453734,-73.98185424,4
319,Fulton St & Broadway,40.711066,-74.009447,4
320,Leonard St & Church St,40.717571,-74.005549,4
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,4
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,4
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,4
325,E 19 St & 3 Ave,40.73624527,-73.98473765,4
326,E 11 St & 1 Ave,40.72953837,-73.98426726,4
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,4
328,Watts St & Greenwich St,40.72405549,-74.00965965,4
330,Reade St & Broadway,40.71450451,-74.00562789,4
331,Pike St & Monroe St,40.71173107,-73.99193043,4
332,Cherry St,40.71219906,-73.97948148,4
334,W 20 St & 7 Ave,40.74238787,-73.99726235,4
335,Washington Pl & Broadway,40.72903917,-73.99404649,4
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,4
340,Madison St & Clinton St,40.71269042,-73.98776323,4
341,Stanton St & Mangin St,40.71782143,-73.97628939,4
342,Columbia St & Rivington St,40.71739973,-73.98016555,4
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,4
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,4
346,Bank St & Hudson St,40.73652889,-74.00618026,4
347,Greenwich St & W Houston St,40.728846,-74.008591,4
349,Rivington St & Ridge St,40.71850211,-73.98329859,4
350,Clinton St & Grand St,40.71559509,-73.9870295,4
351,Front St & Maiden Ln,40.70530954,-74.00612572,4
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,4
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,4
355,Bayard St & Baxter St,40.71602118,-73.99974372,4
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,4
358,Christopher St & Greenwich St,40.73291553,-74.00711384,4
359,E 47 St & Park Ave,40.75510267,-73.97498696,4
360,William St & Pine St,40.70717936,-74.00887308,4
361,Allen St & Hester St,40.71605866,-73.99190759,4
362,Broadway & W 37 St,40.75172632,-73.98753523,4
363,West Thames St,40.70834698,-74.01713445,4
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,4
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,4
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,4
368,Carmine St & 6 Ave,40.73038599,-74.00214988,4
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,4
372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,4
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,4
376,John St & William St,40.70862144,-74.00722156,4
377,6 Ave & Canal St,40.72243797,-74.00566443,4
379,W 31 St & 7 Ave,40.749156,-73.9916,4
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,4
383,Greenwich Ave & Charles St,40.735238,-74.000271,4
385,E 55 St & 2 Ave,40.75797322,-73.96603308,4
386,Centre St & Worth St,40.71494807,-74.00234482,4
387,Centre St & Chambers St,40.71273266,-74.0046073,4
388,W 26 St & 10 Ave,40.749717753,-74.002950346,4
389,Broadway & Berry St,40.71044554,-73.96525063,4
390,Duffield St & Willoughby St,40.69221589,-73.9842844,4
391,Clark St & Henry St,40.69760127,-73.99344559,4
392,Jay St & Tech Pl,40.695065,-73.987167,4
393,E 5 St & Avenue C,40.72299208,-73.97995466,4
394,E 9 St & Avenue C,40.72521311,-73.97768752,4
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,4
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,4
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,4
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,4
400,Pitt St & Stanton St,40.71926081,-73.98178024,4
401,Allen St & Rivington St,40.72019576,-73.98997825,4
402,Broadway & E 22 St,40.7403432,-73.98955109,4
403,E 2 St & 2 Ave,40.72502876,-73.99069656,4
405,Washington St & Gansevoort St,40.739323,-74.008119,4
406,Hicks St & Montague St,40.69512845,-73.99595065,4
408,Market St & Cherry St,40.71076228,-73.99400398,4
410,Suffolk St & Stanton St,40.72066442,-73.98517977,4
411,E 6 St & Avenue D,40.72228087,-73.97668709,4
412,Forsyth St & Canal St,40.7158155,-73.99422366,4
